region,k1,k2,k3,n1,n2,n3,delta1,delta2,delta3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,score
B_high_sideband_Kst_signal,16.86,26.0,28.7,12.826827591982985,19.780398421800573,21.834516719449095,203.26923877976515,149.6390906732886,149.62671426725865,0.6484615384615383,0.551923076923077,0.6001923076923077,0.11617881941305125,5.848813118906091,31.213315467566147
B_high_sideband_Kst_signal,11.620000000000001,15.56,18.12,8.840316525435487,11.837807670892957,13.785416130885631,150.05756086775727,196.66254929883144,138.35288068408045,0.7467866323907456,0.5822622107969153,0.6645244215938304,0.11637577530696148,7.068619296135418,28.484029832623538
B_high_sideband_Kst_signal,18.12,27.32,30.0,13.785416130885631,20.784634033984293,22.82353664053912,138.35288068408045,129.21829547395464,137.31873345232452,0.6632503660322109,0.5490483162518301,0.6061493411420205,0.11766795427954141,7.46751132249329,23.235176268102627
B_high_sideband_Kst_signal,18.12,26.0,28.7,13.785416130885631,19.780398421800573,21.834516719449095,138.35288068408045,149.6390906732886,149.62671426725865,0.696923076923077,0.551923076923077,0.624423076923077,0.11866567215858775,6.3676554515033885,26.242949419111017
B_high_sideband_Kst_signal,9.5,14.26,15.56,7.227453269504055,10.848787749802929,11.837807670892957,105.64340901119431,260.07938145420485,196.66254929883144,0.6661991584852736,0.5455820476858345,0.605890603085554,0.12108552150291528,9.567704120441007,29.203911652041157
B_high_sideband_Kst_signal,16.86,27.32,30.0,12.826827591982985,20.784634033984293,22.82353664053912,203.26923877976515,129.21829547395464,137.31873345232452,0.617130307467057,0.5490483162518301,0.5830893118594436,0.12762416400141477,7.030313243547023,26.327721380533564
B_high_sideband_Kst_signal,7.74,14.26,18.12,5.8884724532590935,10.848787749802929,13.785416130885631,1044.7837903605396,260.07938145420485,138.35288068408045,0.5427769985974755,0.6353436185133241,0.5890603085553998,0.12778804012860892,8.529846105297096,76.0328212296803
B_high_sideband_Kst_signal,11.620000000000001,18.12,28.7,8.840316525435487,13.785416130885631,21.834516719449095,150.05756086775727,138.35288068408045,149.62671426725865,0.641280353200883,0.7919426048565121,0.7166114790286975,0.1278222421988013,2.4870728437721965,30.30985194544647
B_high_sideband_Kst_signal,14.26,18.12,26.0,10.848787749802929,13.785416130885631,19.780398421800573,260.07938145420485,138.35288068408045,149.6390906732886,0.7869757174392935,0.717439293598234,0.7522075055187638,0.1305837943365969,1.4979584348292276,39.38071234355428
B_high_sideband_Kst_signal,11.620000000000001,16.86,18.12,8.840316525435487,12.826827591982985,13.785416130885631,150.05756086775727,203.26923877976515,138.35288068408045,0.6892052194543299,0.5373665480427048,0.6132858837485173,0.13124978871576476,6.684953009737692,27.533590199948957
B_high_sideband_Kst_signal,15.56,26.0,28.7,11.837807670892957,19.780398421800573,21.834516719449095,196.66254929883144,149.6390906732886,149.62671426725865,0.5984615384615384,0.551923076923077,0.5751923076923077,0.13348419719473611,5.440146845470688,29.01620879786658
B_high_sideband_Kst_signal,9.5,12.940000000000001,14.26,7.227453269504055,9.844552137619209,10.848787749802929,105.64340901119431,330.3629238124631,260.07938145420485,0.7341576506955177,0.5510046367851622,0.6425811437403399,0.13391317366671832,10.863256587352955,32.84828457204923
