k,delta_chi2,chi2_null,chi2_cos,C,a,b,A,phi
2.890245122561281,0.0035079574447888263,0.01857724628588854,0.015069288841099714,0.0028845328875435976,-0.011457127525524092,-0.008734812091679601,0.014407036940782584,2.4902082906026206
2.89272136068034,0.0035060276648409654,0.01857724628588854,0.015071218621047575,0.002883978209382493,-0.011426096823356019,-0.00878380093230277,0.014412177053971739,2.486199747284213
2.8951975987994,0.0035040180222828884,0.01857724628588854,0.015073228263605652,0.0028833544314441706,-0.011394674016271518,-0.008832582425071421,0.01441711164667784,2.4821888314493465
2.897673836918459,0.0035019283070983204,0.01857724628588854,0.01507531797879022,0.0028826611160207628,-0.01136285828619874,-0.008881153025184494,0.014421838561327022,2.478175468569766
2.900150075037519,0.0034997583182406096,0.01857724628588854,0.015077487967647931,0.0028818978339476982,-0.011330648847329114,-0.008929509175146254,0.014426355652433559,2.474159583355114
2.9026263131565786,0.0034975078638263216,0.01857724628588854,0.015079738422062219,0.0028810641648402296,-0.011298044946873307,-0.008977647305375728,0.014430660787409894,2.4701410997533304
2.905102551275638,0.003495176761328418,0.01857724628588854,0.015082069524560123,0.0028801596973295736,-0.01126504586581586,-0.009025563834833092,0.014434751847384908,2.4661199409510663
2.9075787893946976,0.0034927648377688827,0.01857724628588854,0.015084481448119658,0.0028791840292985123,-0.011231650919667905,-0.009073255171662869,0.014438626728030056,2.4620960293741265
2.910055027513757,0.003490271929910669,0.01857724628588854,0.015086974355977872,0.002878136768116323,-0.011197859459217705,-0.00912071771385371,0.014442283340393106,2.4580692866879494
2.9125312656328166,0.0034876978844488836,0.01857724628588854,0.015089548401439657,0.0028770175308729523,-0.011163670871278359,-0.009167947849914976,0.014445719611739304,2.454039633798106
2.915007503751876,0.003485042558201038,0.01857724628588854,0.015092203727687502,0.0028758259446122446,-0.01112908457943233,-0.00921494195956967,0.014448933486399479,2.450006990850844
2.9174837418709356,0.0034823058182963315,0.01857724628588854,0.01509494046759221,0.0028745616465641957,-0.011094100044772341,-0.009261696414463927,0.01445192292662508,2.4459712772336664
2.919959979989995,0.0034794875423637475,0.01857724628588854,0.015097758743524793,0.0028732242843759756,-0.011058716766638074,-0.00930820757889268,0.014454685913449561,2.4419324115759453
2.9224362181090546,0.003476587618718923,0.01857724628588854,0.015100658667169618,0.0028718135163417003,-0.011022934283348234,-0.009354471810541555,0.014457220447555971,2.4378903117495843
2.9249124562281144,0.0034736059465496176,0.01857724628588854,0.015103640339338923,0.0028703290116307554,-0.010986752172927567,-0.009400485461244647,0.014459524550150347,2.433844894869727
2.9273886943471736,0.0034705424360996825,0.01857724628588854,0.015106703849788858,0.0028687704505145515,-0.010950170053828211,-0.009446244877758185,0.014461596263840616,2.4297960772955114
2.9298649324662334,0.003467397008851394,0.01857724628588854,0.015109849277037147,0.002867137524591572,-0.010913187585644937,-0.009491746402549805,0.014463433653520588,2.4257437746308783
2.9323411705852926,0.0034641695977060266,0.01857724628588854,0.015113076688182514,0.002865429937010594,-0.010875804469823851,-0.009536986374603203,0.014465034807258765,2.421687901725438
2.9348174087043524,0.003460860147162511,0.01857724628588854,0.01511638613872603,0.002863647402691874,-0.010838020450363856,-0.009581961130238029,0.014466397837191454,2.4176283726753898
2.9372936468234117,0.0034574686134941097,0.01857724628588854,0.015119777672394431,0.002861789648546267,-0.010799835314510687,-0.009626667003944716,0.014467520880420049,2.4135651008245187
2.9397698849424714,0.0034539949649229143,0.01857724628588854,0.015123251320965626,0.002859856413692026,-0.010761248893442592,-0.009671100329234092,0.014468402099911765,2.4094979987652394
2.9422461230615307,0.0034504391817920463,0.01857724628588854,0.015126807104096494,0.002857847449669178,-0.010722261062947509,-0.009715257439501352,0.01446903968540368,2.405426978339729
2.9447223611805904,0.0034468012567354742,0.01857724628588854,0.015130445029153066,0.002855762520651362,-0.010682871744090999,-0.00975913466890431,0.01446943185430955,2.401351950641123
2.94719859929965,0.003443081194845236,0.01857724628588854,0.015134165091043305,0.0028536014036549223,-0.010643080903874514,-0.009802728353255455,0.014469576852628993,2.397272826014799
2.9496748374187094,0.003439279013836012,0.01857724628588854,0.015137967272052529,0.002851363888745146,-0.010602888555883427,-0.009846034830927611,0.014469472955858601,2.3931895140597352
2.952151075537769,0.0034353947442068364,0.01857724628588854,0.015141851541681704,0.002849049779239483,-0.010562294760924275,-0.009889050443772881,0.01446911846990455,2.389101923629962
2.9546273136568284,0.0034314284293998857,0.01857724628588854,0.015145817856488655,0.0028466588919075844,-0.010521299627650815,-0.009931771538054395,0.014468511731996229,2.3850099628361074
2.957103551775888,0.003427380125956154,0.01857724628588854,0.015149866159932386,0.00284419105716805,-0.010479903313178173,-0.009974194465390752,0.014467651111600472,2.38091353904703
2.9595797898949474,0.0034232499036678937,0.01857724628588854,0.015153996382220647,0.0028416461192816577,-0.010438106023684748,-0.010016315583712465,0.014466535011335817,2.376812558891569
2.962056028014007,0.0034190378457276994,0.01857724628588854,0.015158208440160841,0.002839023936541013,-0.010395908015001176,-0.01005813125823036,0.014465161867886454,2.372706928260384
2.9645322661330664,0.0034147440488740757,0.01857724628588854,0.015162502237014465,0.0028363243814563833,-0.01035330959318596,-0.010099637862415207,0.014463530152915202,2.36859655230792
2.967008504252126,0.0034103686235333816,0.01857724628588854,0.015166877662355159,0.002833547340937612,-0.010310311115087145,-0.010140831778988443,0.014461638373975178,2.3644813354544794
