"k","n_eff","delta_chi2","amp","phase"
19.54,14.8657301985378,196.066159455684,7.25243420906465,2.40416662310021
19.56,14.8809458896315,195.22597179233,7.24448018808726,2.40290389573679
19.58,14.8961615807252,193.553830672976,7.22258899709863,2.40203251494816
19.6,14.9113772718189,191.059452000798,7.1866469665649,2.40149305318584
19.62,14.9265929629126,187.758288618126,7.13650012137036,2.40122513581091
19.64,14.9418086540063,183.671615816485,7.07195494549089,2.40116895256497
19.66,14.9570243451,178.826657760059,6.99278234497608,2.40126678993533
19.68,14.9722400361937,173.256746024887,6.89872495179172,2.40146456558886
19.7,14.9874557272874,167.001494715703,6.78950772923144,2.40171335671673
19.72,15.002671418381,160.106970315668,6.66485165727573,2.40197092827037
19.74,15.0178871094747,152.625829067041,6.52449010231122,2.40220328503579
19.76,15.0331028005684,144.617390769788,6.36818731788679,2.40238629410474
19.78,15.0483184916621,136.147615868584,6.19575838891583,2.40250745318251
19.8,15.0635341827558,127.288952948198,6.00708982807587,2.40256791829209
19.82,15.0787498738495,118.120026527005,5.80215996759423,2.40258495695579
19.84,15.0939655649432,108.725140429822,5.58105827039325,2.40259506865135
19.86,15.1091812560369,99.1935799406419,5.34400272099972,2.40265812821885
19.88,15.1243969471306,89.6187060673619,5.09135455963369,2.40286308575424
19.9,15.1396126382243,80.096847043711,4.82362980645265,2.40333604391318
19.92,15.154828329318,70.7260048764801,4.54150730774387,2.40425201319434
19.94,15.1700440204117,61.6044073730045,4.24583345816009,2.40585247316369
19.96,15.1852597115054,52.8289476100581,3.93762438475912,2.408472346487
19.98,15.2004754025991,44.4935621955701,3.61806737358484,2.41258274294844
20,15.2156910936927,36.6876060170216,3.28852502402084,2.41886118118864
20.02,15.2309067847864,29.4942837969938,2.95054884613785,2.42831195928056
20.04,15.2461224758801,22.9891973535123,2.60591580693732,2.44248320230704
20.06,15.2613381669738,17.239062047247,2.25671714187363,2.46388279643114
20.08,15.2765538580675,12.3006369402465,1.90556961674062,2.4968363748589
20.1,15.2917695491612,8.21990148689656,1.55613797691364,2.54942153230049
20.12,15.3069852402549,5.03149817048688,1.21454966305382,2.63829925743401
20.14,15.3222009313486,2.75844655389665,0.893771223380104,2.8019336444679
20.16,15.3374166224423,1.41212088030807,0.62876931242903,3.13294358298406
20.18,15.352632313536,0.992471647707134,0.513187516378737,-2.54040618181161
20.2,15.3678480046297,1.48846225859234,0.630697679356764,-1.9391603269862
20.22,15.3830636957234,2.87868538592375,0.888910103535981,-1.61728462021345
20.24,15.3982793868171,5.13212025856774,1.19545647153854,-1.45890641364055
20.26,15.4134950779108,8.20899152802667,1.51682126798405,-1.37391210403152
20.28,15.4287107690044,12.0616923725647,1.84094591700639,-1.32497662902965
20.3,15.4439264600981,16.6357385011033,2.1625191968014,-1.29585696135746
20.32,15.4591421511918,21.870725124314,2.47871977606382,-1.27863169499037
20.34,15.4743578422855,27.701265131629,2.78781259528762,-1.26902828778445
