"k1","k2","k3","n1","n2","n3","delta1","delta2","delta3","Q_low","Q_high","Q_mean","koide_error","integer_error_10_15_20","score"
6.76,10.26,16.2,5.14290358966815,7.80564953106438,12.3247097858911,4.97945444767726,2.17616350497894,1.13901909304616,0.658869395711501,0.789473684210527,0.724171539961014,0.123054300990929,11.5870679673474,0.396505039978583
12.38,22.32,27.46,9.41851278699581,16.9807112605611,20.8911438716401,1.75974044122682,2.31901513468904,1.87051231893349,0.554659498207885,0.615143369175627,0.584901433691756,0.123289318152482,2.24843987612805,0.426990282851192
8.78,16.2,22.32,6.67968839013112,12.3247097858911,16.9807112605611,5.30354933194093,1.13901909304616,2.31901513468904,0.541975308641975,0.688888888888889,0.615432098765432,0.126656077337551,5.22472500792523,0.533665319333323
16.2,22.32,24.76,12.3247097858911,16.9807112605611,18.8370255739916,1.13901909304616,2.31901513468904,2.73534815998619,0.725806451612903,0.554659498207885,0.640232974910394,0.126661438289801,3.26802726455595,0.414255659032959
12.38,18.6,20.06,9.41851278699581,14.1505927171343,15.2613381669738,1.75974044122682,1.93054374631475,2.03665629726879,0.665591397849462,0.539247311827957,0.60241935483871,0.127423891757167,4.84917890769682,0.353652898988827
14.82,18.6,24.76,11.2748271004263,14.1505927171343,18.8370255739916,1.8994793132656,1.93054374631475,2.73534815998619,0.796774193548387,0.665591397849462,0.731182795698925,0.130111970065428,1.92332690505703,0.462321013912187
14.82,24.76,27.46,11.2748271004263,18.8370255739916,20.8911438716401,1.8994793132656,2.73534815998619,1.87051231893349,0.598546042003231,0.554523424878837,0.576534733441034,0.131211760841856,4.14030032623347,0.40795785871812
14.82,20.06,22.32,11.2748271004263,15.2613381669738,16.9807112605611,1.8994793132656,2.03665629726879,2.31901513468904,0.738783649052841,0.556331006979063,0.647557328015952,0.131813568903913,3.28779352539072,0.407452230513721
6.76,8.78,10.26,5.14290358966815,6.67968839013112,7.80564953106438,4.97945444767726,5.30354933194093,2.17616350497894,0.769931662870159,0.584282460136674,0.677107061503417,0.132101540212383,15.5409508777233,0.507226339306074
10.26,18.6,22.32,7.80564953106438,14.1505927171343,16.9807112605611,2.17616350497894,1.93054374631475,2.31901513468904,0.551612903225806,0.6,0.575806451612903,0.132972978181095,3.82789383405625,0.405564597426914
