"k","n_eff","delta_chi2","amp","phase"
25.86,19.6738885841447,2.95828093244296,0.842478510271611,1.40688204771501
25.88,19.6891042752384,3.04617353221562,0.855177445530067,1.42376897322448
25.9,19.7043199663321,3.12865709608502,0.866948546931186,1.43976226679521
25.92,19.7195356574258,3.2050096028027,0.877725798394623,1.45495508490365
25.94,19.7347513485195,3.27455525580137,0.887449314569361,1.46943444509646
25.96,19.7499670396132,3.33667080358066,0.896065254367509,1.48328165899553
25.98,19.7651827307069,3.39079142179679,0.90352575464721,1.49657280387816
26,19.7803984218006,3.43641608543993,0.909788879914615,1.50937921812775
26.02,19.7956141128943,3.47311236351493,0.914818583751854,1.52176801090747
26.04,19.810829803988,3.50052057414587,0.918584677808532,1.53380258023189
26.06,19.8260454950816,3.51835724493799,0.921062804541389,1.545543136489
26.08,19.8412611861753,3.52641783163119,0.92223441038762,1.55704723063111
26.1,19.856476877269,3.52457865740621,0.922086716664406,1.568370287895
26.12,19.8716925683627,3.51279804544788,0.920612686161527,1.57956614917609
26.14,19.8869082594564,3.49111662829137,0.917810984106102,1.59068762317955
26.16,19.9021239505501,3.45965682882553,0.913685932906752,1.6017870532915
26.18,19.9173396416438,3.41862151933225,0.908247460812741,1.61291690381773
26.2,19.9325553327375,3.36829187634225,0.90151104534343,1.62413037087194
26.22,19.9477710238312,3.30902446013579,0.893497653051217,1.63548202378989
26.24,19.9629867149249,3.2412475581728,0.884233677878313,1.64702848351141
26.26,19.9782024060186,3.165456841403,0.873750881061926,1.65882914490602
26.28,19.9934180971123,3.08221039109344,0.86208633624246,1.67094695049168
26.3,20.008633788206,2.99212316137965,0.849282384149019,1.68344922335584
26.32,20.0238494792997,2.89586094907736,0.835386601987595,1.69640856723801
26.34,20.0390651703934,2.79413394729715,0.820451793452177,1.70990384152113
26.36,20.054280861487,2.68768996303834,0.804536006122261,1.72402121807295
26.38,20.0694965525807,2.5773073811626,0.787702583897896,1.7388553251276
26.4,20.0847122436744,2.46378795797318,0.770020263032361,1.7545104801875
26.42,20.0999279347681,2.34794952707131,0.75156332120203,1.77110200850752
26.44,20.1151436258618,2.23061869827939,0.732411789806902,1.78875763502768
26.46,20.1303593169555,2.11262362728922,0.712651740160535,1.80761892413849
26.48,20.1455750080492,1.99478692940295,0.692375654138547,1.82784272131604
26.5,20.1607906991429,1.87791880542034,0.671682888795709,1.84960252065472
26.52,20.1760063902366,1.76281044151796,0.650680241801179,1.87308963903711
26.54,20.1912220813303,1.65022773805021,0.62948261934877,1.89851401668809
26.56,20.206437772424,1.54090541474824,0.608213799142871,1.92610438025818
26.58,20.2216534635177,1.43554153202354,0.587007266317193,1.95610739392953
26.6,20.2368691546114,1.33479246019687,0.566007077354908,1.9887852844679
26.62,20.252084845705,1.23926832070566,0.545368673469017,2.02441126239659
26.64,20.2673005367987,1.14952891590229,0.525259517735995,2.06326189178008
26.66,20.2825162278924,1.06608015715364,0.505859367955289,2.10560542756846
26.68,20.2977319189861,0.989370994773481,0.487359921400986,2.15168512093533
26.7,20.3129476100798,0.919790848020853,0.469963486753853,2.20169671586207
