veto_label,region,active_intervals,delta_ell_A,well_rank,k,n_eff,deltaD,prominence,A2,phi2,bound_active,nearest_integer_n,distance_to_integer,distance_to_n10,distance_to_n15,distance_to_n20
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9,13.32,10.13365026839937,97.38763308913462,9.94956560576611,0.07071067811865477,-0.7853981633974483,True,10.0,0.13365026839936966,0.13365026839936966,4.86634973160063,9.86634973160063
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10,9.2,6.999217903098664,92.27007036213763,65.72898392044931,0.07071067811865477,0.7853981633974483,True,7.0,0.0007820969013359047,3.000782096901336,8.000782096901336,13.000782096901336
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,11,21.98,16.72204451196833,80.01957632606013,11.547818105972283,0.07071067811865477,2.356194490192345,True,17.0,0.2779554880316688,6.722044511968331,1.7220445119683312,3.277955488031669
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,12,26.32,20.023849479299656,75.13095363252478,10.194760343311145,0.07071067811865477,-2.356194490192345,True,20.0,0.023849479299656196,10.023849479299656,5.023849479299656,0.023849479299656196
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,13,27.64,21.028085091483376,60.34913269973663,6.137350960258345,0.07071067811865477,0.7853981633974483,True,21.0,0.028085091483376345,11.028085091483376,6.028085091483376,1.0280850914833763
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,14,6.44,4.899452532169065,56.88616887508306,6.65321131530618,0.07071067811865477,2.356194490192345,True,5.0,0.1005474678309346,5.100547467830935,10.100547467830935,15.100547467830935
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,15,31.0,23.584321195223758,47.53011326513388,17.47499081176875,0.07071067811865477,-0.7853981633974483,True,24.0,0.41567880477624186,13.584321195223758,8.584321195223758,3.584321195223758
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,16,33.06,25.151537377874114,28.455147107475796,6.138020847334701,0.05950891882899519,0.5731256027476149,True,25.0,0.1515373778741136,15.151537377874114,10.151537377874114,5.151537377874114
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,1,16.42,12.492082387921748,228.71417471711402,223.42574162059918,0.07071067811865477,-2.356194490192345,True,12.0,0.49208238792174797,2.492082387921748,2.507917612078252,7.507917612078252
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,2,15.16,11.533493849019102,216.9641178868328,49.14373692853087,0.07071067811865477,0.7853981633974483,True,12.0,0.46650615098089787,1.5334938490191021,3.466506150980898,8.466506150980898
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,3,17.68,13.45067092682439,201.3832368877347,38.31016057129773,0.07071067811865477,0.7853981633974483,True,13.0,0.45067092682439025,3.4506709268243902,1.5493290731756098,6.54932907317561
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4,13.9,10.57490531011646,198.4856236228411,39.87378392146502,0.07071067811865477,-2.356194490192345,True,11.0,0.42509468988354016,0.5749053101164598,4.42509468988354,9.42509468988354
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,5,18.939999999999998,14.40925946572703,152.64092307850478,19.857677947185493,0.07071067811865477,-2.356194490192345,True,14.0,0.40925946572703076,4.409259465727031,0.5907405342729692,5.590740534272969
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6,28.3,21.530202897575236,148.41820874931545,84.82617230501455,0.07071067811865477,-0.7853981633974483,True,22.0,0.4697971024247636,11.530202897575236,6.530202897575236,1.5302028975752364
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7,12.58,9.57066969793274,141.94630553471688,13.494818197230416,0.07071067811865477,0.7853981633974483,True,10.0,0.4293303020672603,0.4293303020672603,5.42933030206726,10.42933030206726
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8,25.76,19.59781012867626,118.93181028072604,31.39147632705044,0.07071067811865477,-0.7853981633974483,True,20.0,0.4021898713237384,9.597810128676262,4.597810128676262,0.4021898713237384
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9,27.02,20.556398667578904,114.41826768567944,12.296333730943388,0.07071067811865477,2.356194490192345,True,21.0,0.4436013324210961,10.556398667578904,5.556398667578904,0.5563986675789039
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10,30.2,22.97569355147605,111.91759883757595,21.516213446280744,0.07071067811865477,0.7853981633974483,True,23.0,0.024306448523951474,12.975693551476049,7.9756935514760485,2.9756935514760485
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,11,24.5,18.639221589773616,104.76412793726604,19.34662875016511,0.07071067811865477,2.356194490192345,True,19.0,0.36077841022638424,8.639221589773616,3.6392215897736158,1.3607784102263842
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,12,20.18,15.352632313535981,104.07731082874034,15.88302138692734,0.07071067811865477,0.7853981633974483,True,15.0,0.352632313535981,5.352632313535981,0.352632313535981,4.647367686464019
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,13,21.42,16.296005161344933,92.56521452497554,10.057463974447728,0.07071067811865477,-2.356194490192345,True,16.0,0.29600516134493304,6.296005161344933,1.296005161344933,3.703994838655067
baseline_wide,B_high_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,14,23.240000000000002,17.680633050870973,86.03632410637238,9.451761796423398,0.07071067811865477,-0.7853981633974483,True,18.0,0.3193669491290265,7.6806330508709735,2.6806330508709735,2.3193669491290265
