region,k,n_eff,delta_chi2,amp,phase
B_high_sideband_Kst_signal,16.200000000000003,12.324709785891129,0.031033382070745574,0.08673288215226461,1.4960281430291487
B_high_sideband_Kst_signal,16.22,12.339925476984817,0.2577080229020794,0.2488804849204986,2.662981696613743
B_high_sideband_Kst_signal,16.240000000000002,12.355141168078513,0.905188314129191,0.4680991159588413,2.830219882387464
B_high_sideband_Kst_signal,16.259999999999998,12.370356859172203,1.9603371587108995,0.6890144209578689,2.887818024801948
B_high_sideband_Kst_signal,16.28,12.385572550265898,3.4062120016933477,0.9075329235001596,2.9154670412838746
B_high_sideband_Kst_signal,16.3,12.40078824135959,5.222430248781166,1.1224064861079541,2.9306610218659075
B_high_sideband_Kst_signal,16.32,12.416003932453282,7.385555622116954,1.3329408246116805,2.939397947002617
B_high_sideband_Kst_signal,16.34,12.431219623546975,9.869495243805432,1.5386376411696612,2.944285694275685
B_high_sideband_Kst_signal,16.36,12.446435314640667,12.64589787152363,1.7391013967518159,2.946643534272553
B_high_sideband_Kst_signal,16.380000000000003,12.461651005734362,15.684544637962972,1.9340061036155385,2.9472151920821936
B_high_sideband_Kst_signal,16.4,12.476866696828052,18.953724822709773,2.1230798531648523,2.9464570544225235
B_high_sideband_Kst_signal,16.42,12.492082387921748,22.42059055858408,2.3060954035095396,2.9446700298957063
B_high_sideband_Kst_signal,16.439999999999998,12.507298079015436,26.051485885458533,2.4828629620152154,2.9420657227568237
B_high_sideband_Kst_signal,16.46,12.522513770109132,29.812247149620816,2.653223743054299,2.938802086453366
B_high_sideband_Kst_signal,16.48,12.537729461202824,33.66847334100021,2.817043772741825,2.935003718991211
B_high_sideband_Kst_signal,16.5,12.552945152296518,37.585766499589226,2.9742077797315467,2.9307739086747167
B_high_sideband_Kst_signal,16.52,12.56816084339021,41.52994374444461,3.1246131778184894,2.9262019995070747
B_high_sideband_Kst_signal,16.54,12.583376534483902,45.467223728937824,3.268164226539811,2.9213679752131
B_high_sideband_Kst_signal,16.560000000000002,12.598592225577598,49.36439135553883,3.404766494483587,2.916345324563146
B_high_sideband_Kst_signal,16.58,12.613807916671286,53.18894535467189,3.5343217651686474,2.911202810583867
B_high_sideband_Kst_signal,16.6,12.629023607764982,56.90923381819812,3.6567235255920703,2.906005524491751
B_high_sideband_Kst_signal,16.62,12.644239298858675,60.49458296336161,3.771853167181329,2.9008154672131496
B_high_sideband_Kst_signal,16.64,12.659454989952366,63.91542428637695,3.8795770105966314,2.8956918197196093
B_high_sideband_Kst_signal,16.66,12.67467068104606,67.14342485581074,3.9797442416156774,2.8906910133031802
B_high_sideband_Kst_signal,16.68,12.689886372139751,70.15162481841617,4.07218581700993,2.885866678911558
B_high_sideband_Kst_signal,16.700000000000003,12.705102063233447,72.9145852766269,4.156714368609494,2.881269533285575
B_high_sideband_Kst_signal,16.72,12.720317754327137,75.40854859206956,4.23312510232279,2.8769472446554523
B_high_sideband_Kst_signal,16.740000000000002,12.735533445420833,77.61161192355576,4.301197658279271,2.872944309736908
B_high_sideband_Kst_signal,16.759999999999998,12.750749136514521,79.50391347846744,4.360698869868029,2.869301965345103
B_high_sideband_Kst_signal,16.78,12.765964827608217,81.06782960316559,4.411386334387519,2.8660581513412677
B_high_sideband_Kst_signal,16.8,12.781180518701909,82.28817952228565,4.453012687141005,2.8632475364247436
B_high_sideband_Kst_signal,16.82,12.796396209795601,83.15243331866805,4.485330454660363,2.8609016142635575
B_high_sideband_Kst_signal,16.84,12.811611900889295,83.65091768055572,4.50809735156326,2.859048874511763
B_high_sideband_Kst_signal,16.86,12.826827591982985,83.77701308120231,4.52108187934256,2.8577150513423706
B_high_sideband_Kst_signal,16.880000000000003,12.84204328307668,83.52733543965587,4.524069083923057,2.856923451209225
B_high_sideband_Kst_signal,16.9,12.857258974170371,82.90189497265601,4.516866331718779,2.8566953616402975
B_high_sideband_Kst_signal,16.92,12.872474665264065,81.90422490720448,4.499308970693689,2.8570505439772687
B_high_sideband_Kst_signal,16.939999999999998,12.887690356357757,80.54147299046963,4.471265753032765,2.8580078151635697
B_high_sideband_Kst_signal,16.96,12.902906047451452,78.82444930476049,4.4326439089262655,2.859585727046401
B_high_sideband_Kst_signal,16.98,12.918121738545143,76.76762475374926,4.383393776150606,2.861803356375548
B_high_sideband_Kst_signal,17.0,12.933337429638836,74.38907570450465,4.323512907158137,2.8646812250451426
B_high_sideband_Kst_signal,17.02,12.948553120732528,71.71037160842752,4.253049593926872,2.8682423785922113
B_high_sideband_Kst_signal,17.04,12.96376881182622,68.75640393521098,4.172105770663902,2.8725136622366305
B_high_sideband_Kst_signal,17.060000000000002,12.978984502919916,65.55515638130964,4.080839275574576,2.8775272488753374
B_high_sideband_Kst_signal,17.08,12.994200194013604,62.137417998535966,3.9794654755086962,2.8833224940032025
B_high_sideband_Kst_signal,17.1,13.0094158851073,58.536442565782636,3.86825828191727,2.889948220889128
B_high_sideband_Kst_signal,17.12,13.024631576200994,54.787559136224445,3.747550614230463,2.897465579054852
B_high_sideband_Kst_signal,17.14,13.039847267294684,50.92774017422562,3.617734399272621,2.9059516756261403
B_high_sideband_Kst_signal,17.16,13.055062958388378,46.99513499738168,3.479260235605432,2.915504260849089
B_high_sideband_Kst_signal,17.18,13.070278649482072,43.0285773139949,3.3326369045433712,2.926247869138955
B_high_sideband_Kst_signal,17.200000000000003,13.085494340575764,39.067076458733936,3.1784309829117805,2.938341996361411
B_high_sideband_Kst_signal,17.22,13.100710031669456,35.14930245321011,3.0172669195202646,2.951992166404837
B_high_sideband_Kst_signal,17.240000000000002,13.115925722763151,31.31307523992291,2.8498280999099905,2.967465160907161
B_high_sideband_Kst_signal,17.259999999999998,13.13114141385684,27.59486835397911,2.676859680275078,2.9851103476171597
B_high_sideband_Kst_signal,17.28,13.146357104950535,24.029336915053136,2.4991743885749838,3.005390101340512
B_high_sideband_Kst_signal,17.3,13.16157279604423,20.64887916069347,2.3176631895719297,3.0289240328775424
B_high_sideband_Kst_signal,17.32,13.17678848713792,17.483239827466605,2.1333139137469566,3.0565545800839677
B_high_sideband_Kst_signal,17.34,13.192004178231613,14.559162553952774,1.9472430778935603,3.0894462328166568
B_high_sideband_Kst_signal,17.36,13.207219869325304,11.900097168578213,1.7607499814477074,3.1292384579621513
B_high_sideband_Kst_signal,17.380000000000003,13.222435560419,9.525966281427827,1.5754092859350866,-3.104900522080107
B_high_sideband_Kst_signal,17.4,13.237651251512691,7.452994068920816,1.393231515842087,-3.0431575100117323
B_high_sideband_Kst_signal,17.42,13.252866942606383,5.693598572848714,1.2169447856937408,-2.963612393408889
B_high_sideband_Kst_signal,17.439999999999998,13.268082633700075,4.256347278220346,1.0504887536932026,-2.8587047485413155
B_high_sideband_Kst_signal,17.46,13.28329832479377,3.1459742342958634,0.8998418762274332,-2.7177043601861346
B_high_sideband_Kst_signal,17.48,13.298514015887461,2.3634555835451465,0.7741715305555487,-2.5276142393975647
B_high_sideband_Kst_signal,17.5,13.313729706981155,1.9061391032737447,0.6864404725340171,-2.280125981673658
B_high_sideband_Kst_signal,17.52,13.328945398074849,1.7679222783808655,0.6504910341315081,-1.9882983804110532
B_high_sideband_Kst_signal,17.54,13.344161089168539,1.9394725398706214,0.6724154620081132,-1.6950635451995981
B_high_sideband_Kst_signal,17.560000000000002,13.359376780262235,2.4084826428043016,0.7446071877951848,-1.4447411433682875
B_high_sideband_Kst_signal,17.58,13.374592471355923,3.1599537343572592,0.8518250241159587,-1.2524556570788745
B_high_sideband_Kst_signal,17.6,13.389808162449619,4.1764984826149885,0.9801402729866141,-1.1107188211942565
B_high_sideband_Kst_signal,17.62,13.405023853543312,5.438656698097475,1.1199340041780492,-1.0065078633475601
B_high_sideband_Kst_signal,17.64,13.420239544637003,6.925216172272485,1.2651570617695858,-0.9288516661319913
B_high_sideband_Kst_signal,17.66,13.435455235730696,8.613531961811532,1.4120389666579232,-0.8699642486596786
B_high_sideband_Kst_signal,17.68,13.45067092682439,10.47983803945317,1.558170443684164,-0.8245676965604268
B_high_sideband_Kst_signal,17.700000000000003,13.465886617918082,12.49954607860127,1.7019575295303486,-0.7890893213285474
B_high_sideband_Kst_signal,17.72,13.481102309011774,14.647527103425091,1.8423087259170967,-0.7610726545134416
B_high_sideband_Kst_signal,17.740000000000002,13.49631800010547,16.89837277717743,1.9784537119051928,-0.7387912487125603
B_high_sideband_Kst_signal,17.759999999999998,13.511533691199158,19.226634175858635,2.1098350222963917,-0.7210024530318478
