region,ell,q2_center,counts,active,in_charm_window,fit_model,fit_continuum,fit_charm_jpsi,fit_charm_psi2s,subtract_component,corrected
signal_B_signal_Kst,-1.606345360341981,0.2006194677929239,6.0,True,False,1e-09,-10266.037299593783,103.32879270037502,57.06060212207244,160.38939482244746,-154.38939482244746
signal_B_signal_Kst,-1.586164498525979,0.20470927062031208,8.0,True,False,1e-09,-10346.071123903868,103.41881848614186,57.095466050854675,160.51428453699654,-152.51428453699654
signal_B_signal_Kst,-1.5659836367099773,0.20888244764538366,6.0,True,False,1e-09,-10416.027555828041,103.51080083731476,57.13107365246213,160.64187448977688,-154.64187448977688
signal_B_signal_Kst,-1.5458027748939753,0.21314069852387588,10.0,True,False,1e-09,-10476.10258904635,103.60478486141692,57.16744148686019,160.77222634827712,-150.77222634827712
signal_B_signal_Kst,-1.5256219130779736,0.21748575756049038,13.0,True,False,1e-09,-10526.492217238938,103.70081681513997,57.20458651198913,160.9054033271291,-147.9054033271291
signal_B_signal_Kst,-1.5054410512619716,0.22191939441524294,12.0,True,False,1e-09,-10567.39243408589,103.79894413818357,57.24252609454155,161.04147023272512,-149.04147023272512
signal_B_signal_Kst,-1.4852601894459698,0.22644341482421215,10.0,True,False,1e-09,-10598.9992332673,103.89921548827748,57.281278021080915,161.1804935093584,-151.1804935093584
signal_B_signal_Kst,-1.4650793276299678,0.23105966133498157,9.0,True,False,1e-09,-10621.508608463271,104.00168077743459,57.32086050951392,161.3225412869485,-152.3225412869485
signal_B_signal_Kst,-1.444898465813966,0.2357700140570741,8.0,True,False,1e-09,-10635.116553353895,104.10639120948682,57.361292220929776,161.4676834304166,-153.4676834304166
signal_B_signal_Kst,-1.424717603997964,0.24057639142768533,6.0,True,False,1e-09,-10640.019061619274,104.21339931895605,57.40259227182043,161.61599159077647,-155.61599159077647
signal_B_signal_Kst,-1.4045367421819623,0.24548075099302602,16.0,True,False,1e-09,-10636.412126939511,104.32275901131729,57.44478024669619,161.76753925801347,-145.76753925801347
signal_B_signal_Kst,-1.3843558803659604,0.25048509020559406,11.0,True,False,1e-09,-10624.49174299469,104.43452560471226,57.48787621111167,161.92240181582395,-150.92240181582395
signal_B_signal_Kst,-1.3641750185499586,0.25559144723769833,6.0,True,False,1e-09,-10604.453903464913,104.54875587317534,57.53190072511803,162.08065659829336,-156.08065659829336
signal_B_signal_Kst,-1.3439941567339568,0.26080190181156815,13.0,True,False,1e-09,-10576.4946020303,104.66550809143575,57.57687485715762,162.2423829485934,-149.2423829485934
signal_B_signal_Kst,-1.3238132949179549,0.2661185760463843,9.0,True,False,1e-09,-10540.80983237092,104.78484208136489,57.62282019841869,162.40766227978358,-153.40766227978358
signal_B_signal_Kst,-1.303632433101953,0.27154363532257786,13.0,True,False,1e-09,-10497.595588166889,104.90681926013905,57.66975887766764,162.57657813780668,-149.57657813780668
signal_B_signal_Kst,-1.283451571285951,0.2770792891637487,11.0,True,False,1e-09,-10447.047863098298,105.03150269019257,57.71771357657791,162.74921626677047,-151.74921626677047
signal_B_signal_Kst,-1.2632707094699493,0.2827277921365622,8.0,True,False,1e-09,-10389.362650845253,105.15895713103953,57.76670754557485,162.9256646766144,-154.9256646766144
signal_B_signal_Kst,-1.2430898476539474,0.2884914447689919,10.0,True,False,1e-09,-10324.73594508784,105.28924909304708,57.81676462021742,163.1060137132645,-153.1060137132645
signal_B_signal_Kst,-1.2229089858379454,0.2943725944872803,8.0,True,False,1e-09,-10253.363739506161,105.42244689324548,57.86790923813774,163.29035613138322,-155.29035613138322
signal_B_signal_Kst,-1.2027281240219436,0.30037363657200133,12.0,True,False,1e-09,-10175.442027780322,105.55862071326747,57.92016645656126,163.47878716982873,-151.47878716982873
signal_B_signal_Kst,-1.1825472622059419,0.3064970151336125,17.0,True,False,1e-09,-10091.166803590413,105.69784265951118,57.973561970430865,163.67140462994206,-146.67140462994206
signal_B_signal_Kst,-1.1623664003899399,0.31274522410789485,8.0,True,False,1e-09,-10000.734060616536,105.84018682562753,58.02812213115945,163.86830895678696,-155.86830895678696
signal_B_signal_Kst,-1.142185538573938,0.3191208082716852,15.0,True,False,1e-09,-9904.339792538787,105.98572935743789,58.0838739660369,164.06960332347478,-149.06960332347478
signal_B_signal_Kst,-1.1220046767579361,0.3256263642793159,8.0,True,False,1e-09,-9802.179993037276,106.134548520393,58.14084519831794,164.27539371871094,-156.27539371871094
signal_B_signal_Kst,-1.1018238149419344,0.3322645417201826,9.0,True,False,1e-09,-9694.45065579208,106.28672476969034,58.19906426801971,164.48578903771005,-155.48578903771005
signal_B_signal_Kst,-1.0816429531259324,0.33903804419787176,10.0,True,False,1e-09,-9581.347774483307,106.44234082317254,58.25856035345793,164.70090117663048,-154.70090117663048
signal_B_signal_Kst,-1.0614620913099304,0.3459496304312868,11.0,True,False,1e-09,-9463.067342791062,106.60148173713725,58.319363393553026,164.92084513069028,-153.92084513069028
