region,ell,q2_center,counts,active,in_charm_window,fit_model,fit_continuum,fit_charm_jpsi,fit_charm_psi2s,subtract_component,corrected
B_high_sideband_Kst_signal,0.02830444675417021,1.028708823814267,47.0,True,False,37.428992387968734,35.14141608673991,1.9106059134691944,0.37697038775962766,2.287576301228822,44.712423698771175
B_high_sideband_Kst_signal,0.04848530857017219,1.049679950407711,51.0,True,False,38.29114011936629,35.99291374882511,1.9199945678061403,0.37823180273503354,2.298226370541174,48.70177362945883
B_high_sideband_Kst_signal,0.06866617038617417,1.0710785917073744,52.0,True,False,39.174671862919894,36.865500274691755,1.9296461191678778,0.37952546906026086,2.3091715882281387,49.69082841177186
B_high_sideband_Kst_signal,0.08884703220217594,1.0929134629734134,38.0,True,False,40.07988347223882,37.75946149009927,1.9395696220954974,0.3808523600440528,2.32042198213955,35.67957801786045
B_high_sideband_Kst_signal,0.1090278940181777,1.115193457134164,38.0,True,False,41.00707123089118,38.67508322080714,1.9497745248995033,0.3822134851845346,2.331988010084038,35.66801198991596
B_high_sideband_Kst_signal,0.12920875583417968,1.137927648408063,25.0,True,False,41.95653187529011,39.612651292574824,1.9602706908856182,0.3836098918296695,2.3438805827152875,22.656119417284714
B_high_sideband_Kst_signal,0.14938961765018166,1.1611252959994032,40.0,True,False,42.92856261904172,40.57245153116177,1.9710684209507858,0.38504266692916583,2.3561110878799516,37.64388891212005
B_high_sideband_Kst_signal,0.16957047946618342,1.1847958478694334,43.0,True,False,43.92346117886351,41.554769762327446,1.9821784776523612,0.38651293888370697,2.368691416536068,40.631308583463934
B_high_sideband_Kst_signal,0.18975134128218518,1.2089489445843329,47.0,True,False,44.941525802191464,42.559891811831285,1.9936121108623701,0.38802187949780337,2.3816339903601733,44.61836600963983
B_high_sideband_Kst_signal,0.20993220309818716,1.233594423241631,52.0,True,False,45.983055296604235,43.58810350543278,2.0053810851284184,0.38957070604303656,2.394951791171455,49.60504820882854
B_high_sideband_Kst_signal,0.23011306491418915,1.2587423214766689,41.0,True,False,47.048349061203815,44.639690668891376,2.017497708873469,0.39116068343896615,2.408658392312435,38.59134160768757
B_high_sideband_Kst_signal,0.2502939267301909,1.2844028815507396,43.0,True,False,48.13770712010449,45.71493912796652,2.0299748655784513,0.39279312655951637,2.4227679921379677,40.57723200786203
B_high_sideband_Kst_signal,0.27047478854619267,1.3105865545225655,43.0,True,False,49.25143015819545,46.81413470841767,2.042826047104516,0.3944694026732597,2.4372954497777757,40.56270455022222
B_high_sideband_Kst_signal,0.29065565036219465,1.337304004504817,37.0,True,False,50.3898195593569,47.93756323600431,2.056065389325946,0.39619093402664857,2.4522563233525947,34.54774367664741
B_high_sideband_Kst_signal,0.3108365121781964,1.3645661130074007,49.0,True,False,51.553177447326156,49.085510536485856,2.0697077102603436,0.397959200579954,2.4676669108402978,46.5323330891597
B_high_sideband_Kst_signal,0.33101737399419817,1.3923839833692946,45.0,True,False,52.74180672942821,50.258262435621795,2.0837685508999875,0.3997757429064273,2.483544293806415,42.51645570619358
B_high_sideband_Kst_signal,0.35119823581020015,1.420768945280726,63.0,True,False,53.95601114340485,51.4561047591716,2.09826421896722,0.4016421652660285,2.499906384233248,60.50009361576675
B_high_sideband_Kst_signal,0.37137909762620214,1.449732559397538,54.0,True,False,55.19609530759849,52.67932333289471,2.1132118358378187,0.4035601388659644,2.516771974703783,51.483228025296214
B_high_sideband_Kst_signal,0.3915599594422039,1.4792866220496266,50.0,True,False,56.462364774771366,53.92820398255056,2.128629386899541,0.4055314053212637,2.5341607922208045,47.4658392077792
B_high_sideband_Kst_signal,0.41174082125820566,1.5094431700453612,56.0,True,False,57.75512608986714,55.20303253389863,2.144535775638831,0.4075577803296811,2.552093555968512,53.44790644403149
B_high_sideband_Kst_signal,0.43192168307420764,1.5402144855739484,53.0,True,False,59.07468685205202,56.5040948126984,2.1609508817772225,0.4096411575763953,2.5705920393536177,50.42940796064638
B_high_sideband_Kst_signal,0.4521025448902096,1.5716131012077337,54.0,True,False,60.4213557814053,57.831676644709304,2.1778956238107634,0.4117835128852356,2.589679136695999,51.410320863304
B_high_sideband_Kst_signal,0.4722834067062114,1.6036518050064803,63.0,True,False,61.79544279066629,59.18606385569078,2.1953920263409463,0.4139869086345637,2.60937893497551,60.39062106502449
B_high_sideband_Kst_signal,0.49246426852221314,1.6363436457257035,63.0,True,False,63.19725906248476,60.56754227140232,2.2134632926249784,0.41625349845746634,2.6297167910824446,60.370283208917556
B_high_sideband_Kst_signal,0.5126451303382151,1.6697019381311813,69.0,True,False,64.62711713266776,61.97639771760337,2.2321338828168193,0.4185855322475776,2.650719415064397,66.3492805849356
B_high_sideband_Kst_signal,0.5328259921542171,1.703740268421804,72.0,True,False,66.08533097996627,63.412916020053395,2.251429598419204,0.42098536149367455,2.6724149599128784,69.32758504008711
B_high_sideband_Kst_signal,0.5530068539702189,1.7384724997629755,49.0,True,False,67.57221612300133,64.87738300451184,2.2713776735212896,0.42345544496819965,2.6948331184894894,46.30516688151051
B_high_sideband_Kst_signal,0.5731877157862206,1.7739127779328188,60.0,True,False,69.08808972499263,66.37008449673817,2.292006873457398,0.4259983547970571,2.718005228254455,57.281994771745545
B_high_sideband_Kst_signal,0.5933685776022226,1.8100755370834818,62.0,True,False,70.63327070702277,67.89130632249186,2.313347601590465,0.4286167829404456,2.7419643845309105,59.25803561546909
B_high_sideband_Kst_signal,0.6135494394182246,1.846975505619892,47.0,True,False,72.20807987064966,69.44133430753234,2.3354320150001624,0.4313135481171523,2.766745563117315,44.23325443688269
B_high_sideband_Kst_signal,0.6337303012342264,1.884627712198357,81.0,True,False,73.81284003076814,71.02045427761907,2.3582941499414276,0.43409160320764495,2.7923857531490723,78.20761424685092
B_high_sideband_Kst_signal,0.6539111630502281,1.9230474918474523,76.0,True,False,75.4478761597215,72.6289520585115,2.3819700580354586,0.4369540431745329,2.8189241012099915,73.18107589879001
B_high_sideband_Kst_signal,0.6740920248662301,1.9622504922136854,62.0,True,False,77.11351554377542,74.26711347596914,2.4064979542637768,0.4399041135425056,2.8464020678062822,59.15359793219372
B_high_sideband_Kst_signal,0.6942728866822321,2.0022526799344846,73.0,True,False,78.81008795319343,75.93522435575142,2.431918377958232,0.44294521948378635,2.874863597442018,70.12513640255798
B_high_sideband_Kst_signal,0.7144537484982338,2.0430703471411085,66.0,True,False,80.53792582729521,77.63357052361776,2.4582743681179826,0.4460809355594702,2.9043553036774528,63.095644696322545
B_high_sideband_Kst_signal,0.7346346103142356,2.0847201180941215,60.0,True,False,82.2973644760401,79.36243780532763,2.485611654540577,0.4493150161718951,2.934926670712472,57.06507332928753
B_high_sideband_Kst_signal,0.7548154721302376,2.1272189559541386,62.0,True,False,84.08874229986031,81.12211202664056,2.5139788664312306,0.4526514067885187,2.9666302732197494,59.03336972678025
B_high_sideband_Kst_signal,0.7749963339462396,2.1705841696905983,61.0,True,False,85.91240102967458,82.91287901331596,2.54342776035499,0.4560942560036354,2.9995220163586254,58.000477983641375
B_high_sideband_Kst_signal,0.7951771957622413,2.2148334211313787,72.0,True,False,87.76868598924854,84.73502459111323,2.5740134696245014,0.45964792851080677,3.033661398135308,68.96633860186469
B_high_sideband_Kst_signal,0.8153580575782431,2.259984732156122,59.0,True,False,89.65794638233369,86.5888345857919,2.6057947774756687,0.46331701906612294,3.0691117965417916,55.93088820345821
B_high_sideband_Kst_signal,0.8355389193942451,2.3060564920362085,75.0,True,False,91.58053560732128,88.47459482311143,2.6388344166793734,0.4671063675304777,3.105940784209851,71.89405921579015
B_high_sideband_Kst_signal,0.855719781210247,2.3530674649243504,74.0,True,False,93.5368116024948,90.39259112883127,2.673199398575507,0.4710210750880204,3.1442204736635277,70.85577952633648
B_high_sideband_Kst_signal,0.8759006430262488,2.40103679749688,102.0,True,False,95.52713722536122,92.34310932871084,2.708961374902421,0.4750665217479582,3.184027896650379,98.81597210334962
B_high_sideband_Kst_signal,0.8960815048422506,2.449984026751827,97.0,True,False,97.5518806699961,94.3264352485096,2.7461970362384345,0.47924838524806357,3.225445421486498,93.7745545785135
B_high_sideband_Kst_signal,0.9162623666582526,2.499929087965966,100.0,True,False,99.61141592685946,96.34285471398708,2.784988551381652,0.48357266149072337,3.2685612128723753,96.73143878712763
B_high_sideband_Kst_signal,0.9364432284742543,2.5508923228140734,99.0,True,False,101.70612329013986,98.39265355090264,2.825424052580853,0.4880456866563602,3.313469739237213,95.6865302607628
B_high_sideband_Kst_signal,0.9566240902902561,2.6028944876537095,118.0,True,False,103.83638991837739,100.47611758501581,2.8675981722068666,0.4926741611547136,3.3602723333615803,114.63972766663842
B_high_sideband_Kst_signal,0.9768049521062581,2.6559567619788873,113.0,True,False,106.00261045491402,102.59353264208603,2.9116126372359337,0.49746517559205256,3.409077812827986,109.59092218717201
B_high_sideband_Kst_signal,0.99698581392226,2.710100757046076,114.0,True,False,108.2051877156475,104.74518454787277,2.9575769288225815,0.5024262389521491,3.4600031677747305,110.53999683222527
B_high_sideband_Kst_signal,1.0171666757382618,2.7653485246760563,128.0,True,False,110.44453345263814,106.93135912813545,3.00560901529161,0.5075653092110729,3.5131743245026827,124.48682567549731
B_high_sideband_Kst_signal,1.0373475375542636,2.821722566235211,153.0,True,False,112.72106920336748,109.15234220863354,3.0558361681030104,0.512890826630919,3.5687269947339293,149.43127300526606
B_high_sideband_Kst_signal,1.0575283993702655,2.8792458417999014,121.0,True,False,115.03522723690435,111.40841961512653,3.1083958717719518,0.5184117500058626,3.6268076217778145,117.37319237822219
B_high_sideband_Kst_signal,1.0777092611862675,2.937941779507669,157.0,True,False,117.38745160993597,113.69987717337388,3.163436840396201,0.5241375961658882,3.6875744365620893,153.3124255634379
B_high_sideband_Kst_signal,1.0978901230022693,2.997834285099073,145.0,True,False,119.77819934761642,116.02700070913498,3.221120155401704,0.5300784830797386,3.7511986384814424,141.24880136151856
B_high_sideband_Kst_signal,1.118070984818271,3.058947751654046,138.0,True,False,122.20794176652812,118.39007604816935,3.281620541419125,0.5362451769396496,3.8178657183587745,134.18213428164123
B_high_sideband_Kst_signal,1.138251846634273,3.121307069526729,151.0,True,False,124.6771659598112,120.78938901623644,3.3451277999177127,0.5426491436570435,3.8877769435747562,147.11222305642525
B_high_sideband_Kst_signal,1.158432708450275,3.1849376364828412,162.0,True,False,127.18637646777766,123.2252254390957,3.4118484234305844,0.5493026052513843,3.961151028681969,158.03884897131803
B_high_sideband_Kst_signal,1.1786135702662768,3.2498653680437055,168.0,True,False,129.7360971611896,125.69787114250656,3.4820074170082203,0.5562186016748185,4.038226018683039,163.96177398131695
B_high_sideband_Kst_signal,1.1987944320822785,3.3161167080411533,140.0,True,False,132.3268733689716,128.20761195222852,3.55585035805886,0.5634110586842278,4.119261416743088,135.8807385832569
B_high_sideband_Kst_signal,1.2189752938982805,3.38371863938759,158.0,True,False,134.95927428760046,130.754733694021,3.6336457311282184,0.5708948624512342,4.204540593579453,153.79545940642055
B_high_sideband_Kst_signal,1.2391561557142825,3.4526986950656244,164.0,True,False,137.63389571596036,133.33952219364352,3.7156875806256995,0.578685941691145,4.294373522316844,159.70562647768315
B_high_sideband_Kst_signal,1.2593370175302843,3.5230849693417285,170.0,True,False,140.35136316730552,135.96226327685548,3.8022985322543805,0.5868013581956574,4.389099890450038,165.61090010954996
B_high_sideband_Kst_signal,1.279517879346286,3.5949061292085016,162.0,True,False,143.1123354194304,138.62324276941635,3.893833243240404,0.595259406773626,4.4890926500140305,157.51090734998596
B_high_sideband_Kst_signal,1.299698741162288,3.6681914260601896,166.0,True,False,145.91750857557736,141.32274649708563,3.990682352749805,0.6040797257419098,4.594762078491715,161.40523792150827
B_high_sideband_Kst_signal,1.31987960297829,3.7429707076062213,175.0,True,False,148.76762072247814,144.06106028562272,4.093277017587968,0.6132834192674457,4.706560436855414,170.29343956314457
B_high_sideband_Kst_signal,1.3400604647942918,3.819274430027615,172.0,True,False,151.6634572888132,146.83846996078708,4.202094134980193,0.6228931930459083,4.8249873280261015,167.1750126719739
B_high_sideband_Kst_signal,1.3602413266102935,3.8971336703812027,168.0,True,False,154.60585722802347,149.65526134833823,4.317662374669174,0.6329335050160761,4.950595879685251,163.04940412031476
B_high_sideband_Kst_signal,1.3804221884262955,3.9765801392567273,147.0,True,False,157.59572017477103,152.51172027403555,4.440569167677816,0.6434307330576595,5.083999900735475,141.91600009926452
B_high_sideband_Kst_signal,1.4006030502422975,4.057646193691957,203.0,True,False,160.6340147556284,155.40813256363856,4.571468830079668,0.654413361910162,5.225882191989831,197.77411780801017
B_high_sideband_Kst_signal,1.4207839120582992,4.140364850351096,166.0,True,False,163.72178827334486,158.3447840429067,4.711092038549046,0.6659121918891034,5.377004230438149,160.62299576956184
B_high_sideband_Kst_signal,1.440964773874301,4.224769798971848,184.0,True,False,166.86017803231462,161.32196053759938,4.860256922342432,0.6779605723727857,5.538217494715218,178.4617825052848
