region,k1,k2,k3,n1,n2,n3,deltaD1,deltaD2,deltaD3,Q_low,Q_high,Q_mean,koide_error,target_label_best,target_Q_best,target_error_best,integer_error_10_15_20,score
B_high_sideband_Kst_signal,13.9,17.68,24.46,10.57490531011646,13.45067092682439,18.60879020758623,290.0452965837908,279.79716376900797,109.12949597614124,0.7861990950226244,0.6917420814479638,0.7389705882352942,0.12213426159405999,koide_2over3,0.6666666666666666,0.12213426159405999,2.160185496455167,49.27152912166462
B_high_sideband_Kst_signal,13.9,24.46,28.400000000000002,10.57490531011646,18.60879020758623,21.606281353043702,290.0452965837908,109.12949597614124,180.062955369885,0.5682747342600163,0.580539656582175,0.5744071954210956,0.1307625107926923,quark_like_0p63026,0.63026,0.07946247994143439,3.9917443133430135,36.65830482906687
B_high_sideband_Kst_signal,13.9,17.68,25.84,10.57490531011646,13.45067092682439,19.65867289305103,290.0452965837908,279.79716376900797,130.59166088715438,0.7861990950226244,0.7307692307692307,0.7584841628959276,0.13563605771768625,koide_2over3,0.6666666666666666,0.13563605771768625,1.6874361873936006,48.51229162735216
B_high_sideband_Kst_signal,16.42,24.46,25.84,12.492082387921748,18.60879020758623,19.65867289305103,342.6091121272693,109.12949597614124,130.59166088715438,0.6713000817661489,0.5282093213409648,0.5997547015535568,0.13853485124734774,quark_like_0p63026,0.63026,0.10999376948782989,4.398902770521098,34.89245119709696
B_high_sideband_Kst_signal,8.26,13.9,15.16,6.284080421695105,10.57490531011646,11.533493849019102,67.65936389674971,290.0452965837908,328.74865716890463,0.5942446043165468,0.5453237410071942,0.5697841726618704,0.14131192703606058,quark_like_0p63026,0.63026,0.0922565814342191,10.250426709725918,32.24872678580564
B_high_sideband_Kst_signal,15.16,25.84,28.400000000000002,11.533493849019102,19.65867289305103,21.606281353043702,328.74865716890463,130.59166088715438,180.062955369885,0.586687306501548,0.5495356037151703,0.5681114551083591,0.14183223879135928,quark_like_0p63026,0.63026,0.09173335148276378,5.160908475701132,36.520427700736846
B_high_sideband_Kst_signal,17.68,28.400000000000002,30.2,13.45067092682439,21.606281353043702,22.97569355147605,279.79716376900797,180.062955369885,124.72961726991116,0.6225352112676057,0.5316901408450704,0.5771126760563381,0.14200791484458655,quark_like_0p63026,0.63026,0.0988720865299342,8.025262318024263,29.720559095498075
B_high_sideband_Kst_signal,15.16,24.46,25.84,11.533493849019102,18.60879020758623,19.65867289305103,328.74865716890463,109.12949597614124,130.59166088715438,0.6197874080130825,0.5282093213409648,0.5739983646770237,0.14617832043962709,quark_like_0p63026,0.63026,0.10258662777230826,3.935921028334772,33.60681256078516
B_high_sideband_Kst_signal,8.26,15.16,17.68,6.284080421695105,11.533493849019102,13.45067092682439,67.65936389674971,328.74865716890463,279.79716376900797,0.5448548812664908,0.5831134564643801,0.5639841688654355,0.14771340493498197,half,0.5,0.09444472996884153,8.289658287044245,33.317577094056176
B_high_sideband_Kst_signal,17.68,24.46,25.84,13.45067092682439,18.60879020758623,19.65867289305103,279.79716376900797,109.12949597614124,130.59166088715438,0.7228127555192151,0.5282093213409648,0.6255110384300899,0.14940823192876262,quark_like_0p63026,0.63026,0.13776920399337897,5.004697873152737,28.92779373087483
B_high_sideband_Kst_signal,13.9,25.84,30.2,10.57490531011646,19.65867289305103,22.97569355147605,290.0452965837908,130.59166088715438,124.72961726991116,0.5379256965944272,0.5843653250773994,0.5611455108359134,0.15279969961532808,half,0.5,0.09249792720698026,5.557742469055641,29.27626427030748
B_high_sideband_Kst_signal,16.42,28.400000000000002,30.2,12.492082387921748,21.606281353043702,22.97569355147605,342.6091121272693,180.062955369885,124.72961726991116,0.5781690140845072,0.5316901408450704,0.5549295774647888,0.16140166366992825,half,0.5,0.08434844272257952,7.6621263403874265,31.0478799515317
